study_ID,title,topic,topic2,year,authors,phenotype,Notes,Mean,Min mean,Max mean,Among_SD,Within nest,test,difference,Lat,Long,Major.group,Group,Group3,Group2,Back,Water,Genus,Species,Animal,Name,Order,family
149,"Heavy metals contaminants in the eggs and temperatures of nesting beaches of sea Turtles in Kaimana, West Papua, Indonesia",Disease,General ecology,2020,"Tapilatu, R.F., Wona, H., Siburian, R.H., Saleda, S.T.",y,#NAME?,32.14,,,0.69,,,,-3.6486,133.7403,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Eretmochelys,imbricata,Eretmochelys_imbricata,4. Hawksbill,,
149,"Heavy metals contaminants in the eggs and temperatures of nesting beaches of sea Turtles in Kaimana, West Papua, Indonesia",Disease,General ecology,2020,"Tapilatu, R.F., Wona, H., Siburian, R.H., Saleda, S.T.",n,,32.14,,,,,,,-3.6486,133.7403,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
169,Low male production at the world's largest green turtle rookery,Sex ratio,Species management,2020,"Booth, DT and Dunstan, A and Bell, I and Reina, R and Tedeschi, J ",y,,30.88,,,,,,,-11.59,144.0347,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,chelonia,mydas,Chelonia_mydas,2. Green,,
222,"Sex ratio of the green sea turtle Chelonia mydas (Testudines: Cheloniidae) hatchlings in the Guanahacabibes Peninsula, Cuba",Sex ratio,Species management,2020,"Calderon-Pena, R and Betancourt-Avila, R and Rodriguez-Fajardo, E and Martinez-Gonzalez, Y and Azanza-Ricardo, J ",y,Antonio,30.2,,,0.6,,,,21.9,-84.66,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
222,"Sex ratio of the green sea turtle Chelonia mydas (Testudines: Cheloniidae) hatchlings in the Guanahacabibes Peninsula, Cuba",Sex ratio,Species management,2020,"Calderon-Pena, R and Betancourt-Avila, R and Rodriguez-Fajardo, E and Martinez-Gonzalez, Y and Azanza-Ricardo, J ",y,La Barca,30.7,,,0.7,,,,21.85,-84.76,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
134,"Feminization tendency of Hawksbill Turtles (Eretmochelys imbricata) in the western Yucatan Peninsula, Mexico",Sex ratio,Species management,2020,"Flores-Aguirre, CD and Diaz-Hern and ez, V and Ugarte, IHS and Caballero, LES and de la Cruz, FRM",y,Celest√∫n - August,28.78,,,0.46,,,,20.9927,-90.415,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Eretmochelys,imbricata,Eretmochelys_imbricata,4. Hawksbill,,
134,"Feminization tendency of Hawksbill Turtles (Eretmochelys imbricata) in the western Yucatan Peninsula, Mexico",Sex ratio,Species management,2020,"Flores-Aguirre, CD and Diaz-Hern and ez, V and Ugarte, IHS and Caballero, LES and de la Cruz, FRM",y,Celest√∫n - June,28.62,,,0.55,,,,20.9927,-90.415,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Eretmochelys,imbricata,Eretmochelys_imbricata,4. Hawksbill,,
134,"Feminization tendency of Hawksbill Turtles (Eretmochelys imbricata) in the western Yucatan Peninsula, Mexico",Sex ratio,Species management,2020,"Flores-Aguirre, CD and Diaz-Hern and ez, V and Ugarte, IHS and Caballero, LES and de la Cruz, FRM",y,Punta Xen - June,29.19,,,0.59,,,,19.211825,-90.868639,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Eretmochelys,imbricata,Eretmochelys_imbricata,4. Hawksbill,,
134,"Feminization tendency of Hawksbill Turtles (Eretmochelys imbricata) in the western Yucatan Peninsula, Mexico",Sex ratio,Species management,2020,"Flores-Aguirre, CD and Diaz-Hern and ez, V and Ugarte, IHS and Caballero, LES and de la Cruz, FRM",y,Chenkan - June,29.73,,,1.49,,,,19.130556,-90.520319,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Eretmochelys,imbricata,Eretmochelys_imbricata,4. Hawksbill,,
134,"Feminization tendency of Hawksbill Turtles (Eretmochelys imbricata) in the western Yucatan Peninsula, Mexico",Sex ratio,Species management,2020,"Flores-Aguirre, CD and Diaz-Hern and ez, V and Ugarte, IHS and Caballero, LES and de la Cruz, FRM",y,Punta Xen - August,28.3,,,1.7,,,,19.211825,-90.868639,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Eretmochelys,imbricata,Eretmochelys_imbricata,4. Hawksbill,,
134,"Feminization tendency of Hawksbill Turtles (Eretmochelys imbricata) in the western Yucatan Peninsula, Mexico",Sex ratio,Species management,2020,"Flores-Aguirre, CD and Diaz-Hern and ez, V and Ugarte, IHS and Caballero, LES and de la Cruz, FRM",y,Chenkan - August,29.38,,,1.94,,,,19.130556,-90.520319,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Eretmochelys,imbricata,Eretmochelys_imbricata,4. Hawksbill,,
116,"Effects of nest management methods on hatching success and predation rates of hawksbill turtles on Cousine Island, Seychelles",Species management,Species management,2020,"Gane, J and Downs, CT and Olivier, I and Brown, M ",y,Full shade,29.5,,,,,,,-4.361389,55.6475,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Eretmochelys,imbricata,Eretmochelys_imbricata,4. Hawksbill,,
116,"Effects of nest management methods on hatching success and predation rates of hawksbill turtles on Cousine Island, Seychelles",Species management,Species management,2020,"Gane, J and Downs, CT and Olivier, I and Brown, M ",n,Full sun,30.3,,,,,,,-4.361389,55.6475,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Eretmochelys,imbricata,Eretmochelys_imbricata,4. Hawksbill,,
116,"Effects of nest management methods on hatching success and predation rates of hawksbill turtles on Cousine Island, Seychelles",Species management,Species management,2020,"Gane, J and Downs, CT and Olivier, I and Brown, M ",y,Partial sun,31.2,,,,,,,-4.361389,55.6475,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Eretmochelys,imbricata,Eretmochelys_imbricata,4. Hawksbill,,
133,Feminization of hawksbill turtle hatchlings in the twenty-first century at an important regional nesting aggregation,Sex ratio,Climate change,2021,"Chatting, M and Hamza, S and Al-Khayat, J and Smyth, D and Husrevoglu, S and Marshall, CD ",n,,31.1,25.9,34.9,0.1,,,,26.0311,51.3752,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Eretmochelys,imbricata,Eretmochelys_imbricata,4. Hawksbill,,
170,Low-cost tools mitigate climate change during reproduction in an endangered marine ectotherm,Climate change,Climate change,2021,"Clarke, LJ and Elliot, RL and Abella-Perez, E and Jenkins, SR and Marco, A and Martins, S and Hawkes, LA",y,,29.67,,,0.08,,,,16.105056,-22.809244,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
114,"Effects of moisture during incubation on green sea turtle (Chelonia mydas) development, morphology and performance",Offspring phenotype,Climate change,2021,"Matthews, BL and Gatto, CR and Reina, RD ",n,High moisture:,29.3,,,0.8,,,,4.3793444,103.461525,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
114,"Effects of moisture during incubation on green sea turtle (Chelonia mydas) development, morphology and performance",Offspring phenotype,Climate change,2021,"Matthews, BL and Gatto, CR and Reina, RD ",n,Low Moisture:,30.1,,,0.9,,,,4.3793444,103.461525,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
163,"Influence of nest temperature on morphology of Leatherback Turtle (Dermochelys coriacea) hatchlings incubated in hatcheries in Oaxaca, Mexico",Offspring phenotype,Species management,2021,"Garcia-Grajales, J and Meraz-Hernando, JF and Garcia, JLA and Ramirez-Fuentes, E ",y,San Juan HAtchery,30.43,,,0.78,,,,15.963333,-97.681111,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Dermochelys,coriacea,Dermochelys_coriacea,3. Leatherback,,
163,"Influence of nest temperature on morphology of Leatherback Turtle (Dermochelys coriacea) hatchlings incubated in hatcheries in Oaxaca, Mexico",Offspring phenotype,Species management,2021,"Garcia-Grajales, J and Meraz-Hernando, JF and Garcia, JLA and Ramirez-Fuentes, E ",y,Palmarito hatchery,30.53,,,0.41,,,,15.873056,-97.106389,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Dermochelys,coriacea,Dermochelys_coriacea,3. Leatherback,,
106,Effect of Hatchery Nest Environment on Olive Ridley (Lepidochelys olivacea) Hatchling Performance,Species management,Species management,2021,"Pusapati, C and Manoharakrishnan, M and Phillott, AD and Shanker, K ",y,Rushikulya:,30.52,28.26,32.83,0.22,,,,19.381221,85.08216,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Lepidochelys,olivacea,Lepidochelys_olivacea,5. Olive Ridley,,
106,Effect of Hatchery Nest Environment on Olive Ridley (Lepidochelys olivacea) Hatchling Performance,Species management,Species management,2021,"Pusapati, C and Manoharakrishnan, M and Phillott, AD and Shanker, K ",y,Chennai:,33.06,31.25,34.25,0.15,,,,13.061604,80.284956,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Lepidochelys,olivacea,Lepidochelys_olivacea,5. Olive Ridley,,
87,Artificial and natural shade: Implications for green turtle (Chelonia mydas) rookery management,Species management,Species management,2021,"Reboul, I and Booth, D and Rusli, U ",y,Tree shade,29.8,28.6,30.7,0.2,,,,5.812602,103.008604,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
87,Artificial and natural shade: Implications for green turtle (Chelonia mydas) rookery management,Species management,Species management,2021,"Reboul, I and Booth, D and Rusli, U ",y,Artificial shade,31.2,30.6,31.7,0.2,,,,5.812602,103.008604,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
87,Artificial and natural shade: Implications for green turtle (Chelonia mydas) rookery management,Species management,Species management,2021,"Reboul, I and Booth, D and Rusli, U ",y,Sun,32.5,31.6,33,0.2,,,,5.812602,103.008604,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
130,"Evaluation of 2 methods of ex situ incubation for sea turtle eggs in terms of nest temperature, hatching success, and hatchling quality",Species management,Species management,2021,"Rios-Huerta, DR and Gonzalez-Hern and ez, M and Hart, CE and Ramirez-Guillen, A and Santos, KEC",y,Relocated to beach hatchery,32.62,,,0.36,,,,20.668583,-105.271417,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Lepidochelys,olivacea,Lepidochelys_olivacea,5. Olive Ridley,,
209,Relocating green turtle (Chelonia mydas) eggs to open beach areas produces highly female-biased hatchlings,Species management,Species management,2021,"Tolen, N and Rusli, MU and Booth, DT",y,Natural Chagar Hutang:,29.2,28.25,31.14,1.1,,,,5.812826,103.008454,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
209,Relocating green turtle (Chelonia mydas) eggs to open beach areas produces highly female-biased hatchlings,Species management,Species management,2021,"Tolen, N and Rusli, MU and Booth, DT",y,Relocated CH:,31.4,30.36,32.41,0.8,,,,5.812826,103.008454,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
209,Relocating green turtle (Chelonia mydas) eggs to open beach areas produces highly female-biased hatchlings,Species management,Species management,2021,"Tolen, N and Rusli, MU and Booth, DT",y,Relocated Tiga Ruang:,30.7,29.38,32.97,1.1,,,,5.910654,102.751928,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
120,Effects of supplemental watering on loggerhead (Caretta caretta) nests and hatchlings,Nest environment,Thermoregulation,2021,"Lolavar, A and Wyneken, J ",y,2015,32.4,28.8,35,0.3,,,,26.368697,-80.067805,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
120,Effects of supplemental watering on loggerhead (Caretta caretta) nests and hatchlings,Nest environment,Thermoregulation,2021,"Lolavar, A and Wyneken, J ",y,2017,32.3,25.3,35.6,0.4,,,,26.368697,-80.067805,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
120,Effects of supplemental watering on loggerhead (Caretta caretta) nests and hatchlings,Nest environment,Thermoregulation,2021,"Lolavar, A and Wyneken, J ",y,2016,33,29.6,35.3,0.4,,,,26.368697,-80.067805,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
203,Potential impacts of sea level rise and beach flooding on reproduction of sea turtles,Climate change,Climate change,2022,"Martins, S., Patino-Martinez, J., Abella, E., de Santos Loureiro, N., Clarke, L.J., Marco, A.",y,wet zone,28.8,,,,,,,16.01704382,-22.739237,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
203,Potential impacts of sea level rise and beach flooding on reproduction of sea turtles,Climate change,Climate change,2022,"Martins, S., Patino‚Äö√†√≠Martinez, J., Abella, E., de Santos Loureiro, N., Clarke, L.J., Marco, A.",y,Dry zone,30.2,,,1.5,,,,16.01704382,-22.739237,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
241,"The effects of nest location and beach environment on hatching success for leatherback (Dermochelys coriacea) and green (Chelonia mydas) sea turtles on Bioko Island, Equatorial Guinea",Offspring phenotype,Species management,2022,"Veelenturf, CA and Sinclair, EM and Leopold, P and Paladino, FV and Honarvar, S ",y,Leatherback,29.65,,,1.88,,,,3.233731,8.536125,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Dermochelys,coriacea,Dermochelys_coriacea,3. Leatherback,,
241,"The effects of nest location and beach environment on hatching success for leatherback (Dermochelys coriacea) and green (Chelonia mydas) sea turtles on Bioko Island, Equatorial Guinea",Offspring phenotype,Species management,2022,"Veelenturf, CA and Sinclair, EM and Leopold, P and Paladino, FV and Honarvar, S ",y,Green,27.49,,,1.45,,,,3.233731,8.536125,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
4,The microclimate of Camponotus acvapimensis mayr nests and hunting areas,Nest environment,Thermoregulation,1972,"Levieux, J",n,In french,26,,,1,,,,6.212452,-5.012288,Arthropod,4. Invertebrate,Ant,,Invertebrate,Land,Camponotus,acvapimensis,Camponotus_acvapimensis,,,
9,Phenology and causation of nest heating and thermoregulation in red wood ants of the Formica rufa group studied in coniferous forest habitats in southern Finland.,Nest thermo-regulation,Thermoregulation,1987,"Rosengren, R., Fortelius, W., Lindstrom, K., Luther, A.",n,F. aquilonia,13.38,,,5.78,,,,60.111417,24.249306,Arthropod,4. Invertebrate,Ant,,Invertebrate,Land,Formica,aquilonia,Formica_aquilonia,,,
9,Phenology and causation of nest heating and thermoregulation in red wood ants of the Formica rufa group studied in coniferous forest habitats in southern Finland.,Nest thermo-regulation,Thermoregulation,1987,"Rosengren, R., Fortelius, W., Lindstrom, K., Luther, A.",n,F. grankullensus,22.67,,,6.6,,,,60.111417,24.249306,Arthropod,4. Invertebrate,Ant,,Invertebrate,Land,Formica,grankullensus,Formica_polyctena,,,
6,Thermoregulation in army ant bivouacs,Nest thermo-regulation,Thermoregulation,1989,"Franks, N.R.",n,,28.5,,,1,,,,9.155896,-79.846915,Arthropod,4. Invertebrate,Ant,,Invertebrate,Land,Eciton,burchelli,Eciton_burchelli,,,
5,Cold hardiness in overwintering carpenter ants,Thermal tolerance,Thermoregulation,1992,"Cannon, CA and Fell, RD",n,"April temp used, year long study",10.7,-2.2,26.7,,,,,37.49,-78.749,Arthropod,4. Invertebrate,Ant,,Invertebrate,Land,Camponotus,pennsylvanicus,Camponotus_pennsylvanicus,,,
17,Nest temperatures and thermal preferences of a forest ant species: Is seasonal polydomy a thermoregulatory mechanism?,Nest thermo-regulation,Thermoregulation,1997,"Banschbach, VS and Levit, N and Herbers, JM ",n,,22.6,20.8,22.6,0.38,,21.7,0.9,44.583285,-73.195063,Arthropod,4. Invertebrate,Ant,,Invertebrate,Land,Myrmica ,punctiventris,Myrmica_punctiventris,,,
3,Carbon dioxide concentrations and nest ventilation in nests of the leaf-cutting ant Atta vollenweideri,Breeding ecology,General ecology,2000,"Kleineidam, C and Roces, F ",n,,27.5,27.4,27.6,,,,,-25.072401,-58.141372,Arthropod,4. Invertebrate,Ant,,Invertebrate,Land,Atta,vollenweideri,Atta_vollenweideri,,,
1,"Leaf-cutting ant nests in temperate environments: mounds, mound damages and nest mortality rate in Acromyrmex lobicornis",Nest thermo-regulation,Thermoregulation,2000,"Farji-Brener, AG",n,,23,,,,,,,-41.116667,-71.216667,Arthropod,4. Invertebrate,Ant,,Invertebrate,Land,Acromyrmex,lobicornis,Acromyrmex_lobicornis,,,
15,The effect of nest moisture on daily temperature regime in the nests of Formica polyctena wood ants,Nest environment,Thermoregulation,2000,"Frouz, J",n,,28.1,,,2.4,,,,49.415016,14.680578,Arthropod,4. Invertebrate,Ant,,Invertebrate,Land,Formica,polyctena,Formica_polyctena,,,
11,Diurnal and seasonal fluctuations in wood ant (Formica polyctena) nest temperature in two geographically distant populations along a south - north gradient,Nest thermo-regulation,Thermoregulation,2007,"Frouz, J and Finer, L ",n,Czechia 03-04,26.4,,,1.28,,,,49.4630556,15.8366,Arthropod,4. Invertebrate,Ant,,Invertebrate,Land,Formica ,polyctena,Formica_polyctena,,,
11,Diurnal and seasonal fluctuations in wood ant (Formica polyctena) nest temperature in two geographically distant populations along a south - north gradient,Nest thermo-regulation,Thermoregulation,2007,"Frouz, J and Finer, L ",n,Finland 04-05,25.82,,,1.93,,,,60.10555,24.275,Arthropod,4. Invertebrate,Ant,,Invertebrate,Land,Formica ,polyctena,Formica_polyctena,,,
11,Diurnal and seasonal fluctuations in wood ant (Formica polyctena) nest temperature in two geographically distant populations along a south - north gradient,Nest thermo-regulation,Thermoregulation,2007,"Frouz, J and Finer, L ",n,Czechia 04-05,20.76,,,2.37,,,,49.4630556,15.8366,Arthropod,4. Invertebrate,Ant,,Invertebrate,Land,Formica ,polyctena,Formica_polyctena,,,
16,Impact of vegetation removal on the temperature and moisture content of red wood ant nests,Nest environment,Thermoregulation,2008,"Vele, A and Holusa, J ",n,,17.6,,,4.9,,,,49.73694,16.8975,Arthropod,4. Invertebrate,Ant,,Invertebrate,Land,Formica,polyctena,Formica_polyctena,,,
10,Effects of nest size and dispersion on brood production in a North American population of wood ant Formica fusca (Hymenoptera: Formicidae),General ecology,General ecology,2010,"Tuzzolino, KE and Brown, WD and Tuzzolino, Kimberly E. ",n,,25.7,,,,,,,42.838,-79.367,Arthropod,4. Invertebrate,Ant,,Invertebrate,Land,Formica,fusca,Formica_fusca,,,
12,Red wood ants Formica polyctena switch off active thermoregulation of the nest in autumn,Nest thermo-regulation,Thermoregulation,2014,"Kadochova, S and Frouz, J ",n,Spring temperature: April mean,24.62,,,4.71,,,,49.0808,13.4788,Arthropod,4. Invertebrate,Ant,,Invertebrate,Land,Formica,polyctena,Formica_polyctena,,,
7,Seasonal changes in methane and carbon dioxide flux in wood ant (Formica aquilonia) nests and the surrounding forest soil,Nest environment,Thermoregulation,2015,"Jílková, V., Picek, T., Frouz, J.",n,Summer: Measured temps all year,26,,,2,,,,48.8705,14.269,Arthropod,4. Invertebrate,Ant,,Invertebrate,Land,Formica,aquilonia,Formica_aquilonia,,,
8,Forest-built nest mounds of red wood ant Formica aquilonia are no good in clear fells,General ecology,General ecology,2016,"Sorvari, J., Elo, R.A., Härkönen, S.K.",n,Forest,20.3,,,1.7,,,,62.866,27.4833,Arthropod,4. Invertebrate,Ant,,Invertebrate,Land,Formica,aquilonia,Formica_aquilonia,,,
8,Forest-built nest mounds of red wood ant Formica aquilonia are no good in clear fells,General ecology,General ecology,2016,"Sorvari, J., Elo, R.A., Härkönen, S.K.",n,Clear,19.3,,,1.8,,,,62.866,27.4833,Arthropod,4. Invertebrate,Ant,,Invertebrate,Land,Formica,aquilonia,Formica_aquilonia,,,
13,Distribution of oribatid mites is moisture-related within red wood ant Formica polyctena nest mounds,General ecology,General ecology,2018,"Elo, R.A., Penttinen, R., Sorvari, J.",n,Temp measured once,24.9,,,1.85,,,,60.2,22.583333,Arthropod,4. Invertebrate,Ant,,Invertebrate,Land,Formica,polyctena,Formica_polyctena,,,
2,The ideal habitat for leaf-cutting ant queens to build their nests,Nest site selection,General ecology,2022,"Sousa, KKA and Camargo, RS and Caldato, N and Farias, AP and Calca, MVC and Dal Pai, A and Matos, CAO and Zanuncio, JC and Santos, ICL and Forti, LC  ",n,shaded,23.85,23.3,24.4,,,,,-22.850823,-48.436179,Arthropod,4. Invertebrate,Ant,,Invertebrate,Land,Atta,sexdens,Atta_sexdens,,,
2,The ideal habitat for leaf-cutting ant queens to build their nests,Nest site selection,General ecology,2022,"Sousa, KKA and Camargo, RS and Caldato, N and Farias, AP and Calca, MVC and Dal Pai, A and Matos, CAO and Zanuncio, JC and Santos, ICL and Forti, LC  ",n,Sunny,25.5,24.8,26.2,,,,,-22.850823,-48.436179,Arthropod,4. Invertebrate,Ant,,Invertebrate,Land,Atta,sexdens,Atta_sexdens,,,
22,"Effects of various hive covers, shading and ventilation on honeybees in the tropics",Species management,General ecology,1972,"Jay, S.C., Frankson, C.F.",n,Brood chamber,35.9,,,0.1,,,,18.005545,-76.746764,Arthropod,4. Invertebrate,Bee,,Invertebrate,Land,Apis,mellifera,Apis_mellifera,,,
19,Temperature profiles of the brood nests of Apis cerana and Apis mellifera colonies and their relation to varroosis,Disease,General ecology,1998,"Kraus, B and Velthuis, HHW and Tingek, S ",n,A. Cerana - brood cells,33,30.1,37.2,,,,,5.172727,115.985336,Arthropod,4. Invertebrate,Bee,,Invertebrate,Land,Apis,Cerana,Apis_cerana,,,
19,Temperature profiles of the brood nests of Apis cerana and Apis mellifera colonies and their relation to varroosis,Disease,General ecology,1998,"Kraus, B and Velthuis, HHW and Tingek, S ",n,A. Mellifera,34.5,30.7,37,,,,,52.087974,5.170396,Arthropod,4. Invertebrate,Bee,,Invertebrate,Land,Apis,Mellifera,Apis_mellifera,,,
26,Thermal characteristics of nests of the Taiwanese stingless bee Trigona ventralis hoozana (Hymenoptera : Apidae),Nest environment,Thermoregulation,2008,"Sung, IH and Yamane, S and Hozumi, S and Sung, I-Hsin and Yamane, Soichi and Hozumi, Satoshi",n,,29.5,29,32,,,,,23.492152,120.624877,Arthropod,4. Invertebrate,Bee,,Invertebrate,Land,Trigona ,ventralis hoozana,Lepidotrigona_ventralis,,,
24,"The thermal environment of nests of the Australian stingless bee, Austroplebeia australis",Nest environment,Thermoregulation,2013,"Halcroft, MT and Haigh, AM and Holmes, SP and Spooner-Hart, RN ",n,Spring temperature used,25,,,0.55,,,,-27.267,150.4525,Arthropod,4. Invertebrate,Bee,,Invertebrate,Land,Austroplebeia,australis,Austroplebeia_australis,,,
20,"Drone and Worker Brood Microclimates Are Regulated Differentially in Honey Bees, Apis mellifera",Nest thermo-regulation,Thermoregulation,2016,"Li, ZY and Huang, ZY and Sharma, DB and Xue, YB and Wang, Z and Ren, BZ ",n,,35.5,,,0.18,,,,43.7195114,126.6603788,Arthropod,4. Invertebrate,Bee,,Invertebrate,Land,Apis,mellifera,Apis_mellifera,,,
21,Drone and worker brood was unexpectedly well heated both in standard-cell and small-cell comb colonies,Nest thermo-regulation,Thermoregulation,2019,"Olszewski, K and Borsuk, G and Dziechciarz, P and Wojcik, L and Paleolog, J ",n,"Lublin, Poland",35.36,,,,,,,51.224039,22.634649,Arthropod,4. Invertebrate,Bee,,Invertebrate,Land,Apis ,mellifera,Apis_mellifera,,,
23,Intranidal temperature and body size of Africanized honey bees under heatwaves (Hymenoptera: Apidae),Climate change,Climate change,2020,"Poot-Baez, V and Medina-Hern and ez, R and Medina-Peralta, S and Quezada-Euan, JJG ",n,Medium populated colony,36.04,,,1.2,,,,20.8614,-89.624,Arthropod,4. Invertebrate,Bee,,Invertebrate,Land,Apis,mellifera,Apis_mellifera,,,
23,Intranidal temperature and body size of Africanized honey bees under heatwaves (Hymenoptera: Apidae),Climate change,Climate change,2020,"Poot-Baez, V and Medina-Hern and ez, R and Medina-Peralta, S and Quezada-Euan, JJG ",n,Strong populated colony,35.2,,,0.8,,,,20.8614,-89.624,Arthropod,4. Invertebrate,Bee,,Invertebrate,Land,Apis,Mellifera,Apis_mellifera,,,
25,Microclimate Temperatures Impact Nesting Preference in Megachile rotundata (Hymenoptera: Megachilidae),Nest site selection,General ecology,2020,"Wilson, ES and Murphy, CE and Rinehart, JP and Yocum, G and Bowsher, JH ",n,,29.17,,,0.6,,,,46.934028,-96.8982588,Arthropod,4. Invertebrate,Bee,,Invertebrate,Land,Megachile,rotundata,Megachile_rotundata,,,
27,Group-living carpenter bees conserve heat and body mass better than solitary individuals in winter,Evolution,Evolution,2022,"Ostwald, M.M., Fox, T.P., Hillery, W.S., Shaffer, Z., Harrison, J.F., Fewell, J.H.",n,,7.5,,,,,,,33.42,-111.933056,Arthropod,4. Invertebrate,Bee,,Invertebrate,Land,Xylocopa,sonorina,Xylocopa_sonorina,,,
28,"Seasonal synchrony of life cycles between the exotic predator, Pseudoscymnus tsugae (Coleoptera: Coccinellidae) and its prey, the hemlock woolly adelgid Adelges tsugae (Homoptera:Adelgidae)",Predator/prey relationship,General ecology,2000,"Cheah, C.A.S.-J., McClure, M.S.",y,1997,13.6,,,,,,,41.857633,-72.62524,Arthropod,4. Invertebrate,Beetle,,Invertebrate,Land,Pseudoscymnus,tsugae,Sasajiscymnus_tsugae,,,
28,"Seasonal synchrony of life cycles between the exotic predator, Pseudoscymnus tsugae (Coleoptera: Coccinellidae) and its prey, the hemlock woolly adelgid Adelges tsugae (Homoptera:Adelgidae)",Predator/prey relationship,General ecology,2000,"Cheah, C.A.S.-J., McClure, M.S.",y,1999,15.9,,,,,,,41.857633,-72.62524,Arthropod,4. Invertebrate,Beetle,,Invertebrate,Land,Pseudoscymnus,tsugae,Sasajiscymnus_tsugae,,,
28,"Seasonal synchrony of life cycles between the exotic predator, Pseudoscymnus tsugae (Coleoptera: Coccinellidae) and its prey, the hemlock woolly adelgid Adelges tsugae (Homoptera:Adelgidae)",Predator/prey relationship,General ecology,2000,"Cheah, C.A.S.-J., McClure, M.S.",y,1998,17.6,,,,,,,41.857633,-72.62524,Arthropod,4. Invertebrate,Beetle,,Invertebrate,Land,Pseudoscymnus,tsugae,Sasajiscymnus_tsugae,,,
29,"Geographic mosaics of phenology, host preference, adult size and microhabitat choice predict butterfly resilience to climate warming",Climate change,Climate change,2015,"Bennett, NL and Severns, PM and Parmesan, C and Singer, MC ",n,Piute Mt,38,,,,,,,35.75,-118.7,Arthropod,4. Invertebrate,Butterfly,,Invertebrate,Land,Euphydryas,editha,Euphydryas_editha,,,
